transaction_id,timestamp,customer_id,stock_ticker,quantity,average_trade_size,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_price,total_trade_amount,transaction_type_BUY,transaction_type_SELL,customer_account_type_Institutional,customer_account_type_Retail,stock_sector_Consumer,stock_sector_Energy,stock_sector_Finance,stock_sector_Healthcare,stock_sector_Technology,stock_industry_Asset Management,stock_industry_Hardware,stock_industry_Oil & Gas,stock_industry_Pharmaceuticals,stock_industry_Renewables,stock_industry_Retail,stock_industry_Software,stock_industry_Utilities
601,2023-02-09,1513,11,350,5.071855816759881,3,0,0,High,25.37839754572368,8882.439141003288,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
602,2023-02-09,1649,12,114,4.736198448394496,3,0,0,Mid,163.7674813988872,18669.492879473142,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
603,2023-02-09,4747,12,232,5.0121674530743325,3,0,0,Mid,163.7674813988872,37994.05568454183,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
604,2023-02-09,3588,12,313,5.176319209737187,3,0,0,Mid,163.7674813988872,51259.221677851696,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
605,2023-02-09,231,12,85,4.442651256490317,3,0,0,Mid,163.7674813988872,13920.235918905411,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
606,2023-02-09,4023,12,387,5.271305817301187,3,0,0,Mid,163.7674813988872,63378.01530136935,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
607,2023-02-09,1652,16,47,3.8501476017100575,3,0,0,Mid,178.26140390582788,8378.285983573911,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
608,2023-02-09,977,16,33,3.49650756146648,3,0,0,Mid,178.26140390582788,5882.62632889232,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
609,2023-02-09,4747,16,145,5.011767985692189,3,0,0,Mid,178.26140390582788,25847.90356634504,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
610,2023-02-09,4955,17,148,5.316059048024194,3,0,0,Mid,127.91998342572047,18932.15754700663,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
611,2023-02-09,2633,17,84,4.430816798843313,3,0,0,Mid,127.91998342572047,10745.27860776052,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
612,2023-02-10,1151,4,17,4.034240638152395,4,0,0,Low,203.16775201649057,3453.8517842803394,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
613,2023-02-10,4519,5,106,5.241270711168761,4,0,0,High,138.3217858894006,14662.109304276462,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
614,2023-02-10,4747,6,44,5.0049525109607576,4,0,0,Mid,138.46860301641607,6092.618532722307,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
615,2023-02-10,4747,10,211,5.00890045680254,4,0,0,Mid,71.25367016048922,15034.524403863226,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
616,2023-02-10,4728,11,265,5.579729825986222,4,0,0,High,25.313629285618344,6708.111760688861,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
617,2023-02-10,4747,11,107,5.006225585607556,4,0,0,High,25.313629285618344,2708.5583335611627,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
618,2023-02-10,1816,11,24,4.55597994179732,4,0,0,High,25.313629285618344,607.5271028548402,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
619,2023-02-10,193,11,326,5.303603370977274,4,0,0,High,25.313629285618344,8252.24314711158,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
620,2023-02-10,1513,12,137,5.06398646959325,4,0,0,Mid,160.81340539504157,22031.436539120696,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
621,2023-02-10,3588,12,149,5.172016910431863,4,0,0,Mid,160.81340539504157,23961.197403861195,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
623,2023-02-10,3588,12,479,5.21623925551243,4,0,0,Mid,160.81340539504157,77029.62118422492,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
626,2023-02-13,4747,5,113,5.003946305945459,0,0,0,High,131.61100797545797,14872.04390122675,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
627,2023-02-13,4519,5,238,5.262690188904886,0,0,0,High,131.61100797545797,31323.419898158994,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
628,2023-02-13,4747,5,94,5.00051761590797,0,0,0,High,131.61100797545797,12371.43474969305,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
629,2023-02-13,3506,5,392,5.971261839790462,0,0,0,High,131.61100797545797,51591.51512637952,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
630,2023-02-13,1157,5,312,5.643324505619087,0,0,0,High,131.61100797545797,41062.63448834288,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
631,2023-02-13,3588,6,52,5.180209278067708,0,0,0,Mid,141.41363066823948,7353.508794748453,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
632,2023-02-13,227,8,315,5.280306133746185,0,0,0,High,283.3481203874027,89254.65792203184,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
633,2023-02-13,835,8,152,5.0238805208462765,0,0,0,High,283.3481203874027,43068.9142988852,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
634,2023-02-13,4955,8,46,5.302159974265488,0,0,0,High,283.3481203874027,13034.013537820523,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
635,2023-02-13,845,8,89,4.777273042587714,0,0,0,High,283.3481203874027,25217.98271447884,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
636,2023-02-13,193,11,23,5.276429566790007,0,0,0,High,26.24561786833788,603.6492109717713,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
637,2023-02-13,4697,11,113,5.048252157667562,0,0,0,High,26.24561786833788,2965.7548191221804,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
638,2023-02-13,3668,11,443,5.4359030295006,0,0,0,High,26.24561786833788,11626.808715673682,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
639,2023-02-13,4955,11,642,5.339987001719429,0,0,0,High,26.24561786833788,16849.68667147292,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
640,2023-02-13,3572,12,39,3.6635616461296463,0,0,0,Mid,162.93030607472656,6354.281936914336,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
641,2023-02-13,4747,12,59,4.994980054485683,0,0,0,Mid,162.93030607472656,9612.888058408867,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
642,2023-02-13,4519,12,140,5.241323645027916,0,0,0,Mid,162.93030607472656,22810.24285046172,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
643,2023-02-13,227,17,201,5.2832037287379885,0,0,0,Mid,126.4701956652239,25420.509328710003,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
644,2023-02-13,3974,17,88,4.477336814478207,0,0,0,Mid,126.4701956652239,11129.377218539705,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
645,2023-02-13,3498,17,127,5.285232126999381,0,0,0,Mid,126.4701956652239,16061.714849483436,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
646,2023-02-13,3813,18,819,6.17690623123818,0,0,0,Mid,45.97413933151209,37652.8201125084,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
647,2023-02-14,1157,2,82,5.597977415759225,1,0,0,Low,12.761485719574816,1046.4418290051349,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
648,2023-02-14,1513,5,295,5.3171391207886245,1,0,0,High,132.42286755360252,39064.74592831274,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
649,2023-02-14,2750,5,92,4.5217885770490405,1,0,0,High,132.42286755360252,12182.903814931433,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
650,2023-02-14,2372,5,138,4.927253685157205,1,0,0,High,132.42286755360252,18274.355722397147,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
651,2023-02-14,4747,5,55,4.989275454974846,1,0,0,High,132.42286755360252,7283.257715448139,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
652,2023-02-14,295,8,157,4.90527477843843,1,0,0,High,292.1644023580125,45869.81117020797,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
653,2023-02-14,193,11,190,5.27556037942542,1,0,0,High,26.11674205225848,4962.180989929111,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
654,2023-02-14,4955,11,165,5.336383567354493,1,0,0,High,26.11674205225848,4309.262438622649,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
655,2023-02-14,2187,12,165,5.10594547390058,1,0,0,Mid,161.65106635050157,26672.42594783276,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
656,2023-02-14,3477,17,103,4.634728988229636,1,0,0,Mid,129.1577413061042,13303.247354528734,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
657,2023-02-14,4747,17,149,4.989411657644629,1,0,0,Mid,129.1577413061042,19244.503454609527,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
658,2023-02-14,3938,17,18,5.322863626966037,1,0,0,Mid,129.1577413061042,2324.839343509876,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
659,2023-02-14,3588,19,31,5.159916996812011,1,0,0,Mid,78.8658772111224,2444.842193544794,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
660,2023-02-15,2372,0,166,5.0238805208462765,2,0,0,Low,5.217782591714726,866.1519102246444,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
661,2023-02-15,1157,2,82,5.556132839393524,2,0,0,Low,12.836025159683777,1052.5540630940698,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
662,2023-02-15,4955,5,142,5.330978148787585,2,0,0,High,119.0282282325454,16902.008409021448,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
663,2023-02-15,2946,5,45,5.241747015059643,2,0,0,High,119.0282282325454,5356.270270464544,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
664,2023-02-15,4747,5,112,4.987298428731818,2,0,0,High,119.0282282325454,13331.161562045085,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
665,2023-02-15,3339,7,288,5.4785534168509695,2,0,0,High,138.74180667569533,39957.64032260026,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
666,2023-02-15,3394,8,57,4.151039905898646,2,0,0,High,296.05167601938547,16874.945533104972,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
667,2023-02-15,2426,11,256,6.172743894323493,2,0,0,High,25.227143230366096,6458.1486669737205,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
668,2023-02-15,1157,11,58,5.51209721490928,2,0,0,High,25.227143230366096,1463.1743073612336,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
670,2023-02-15,4955,11,123,5.324228748332538,2,0,0,High,25.227143230366096,3102.93861733503,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
671,2023-02-15,4153,11,233,5.4510384535657,2,0,0,High,25.227143230366096,5877.9243726753,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
672,2023-02-15,1157,12,46,5.468271089348128,2,0,0,Mid,159.17614878271564,7322.102844004919,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
673,2023-02-15,4747,12,104,4.980038620118788,2,0,0,Mid,159.17614878271564,16554.319473402426,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
675,2023-02-15,4747,13,18,4.972379448641723,2,0,0,Low,112.38548989007782,2022.9388180214007,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
676,2023-02-15,4955,17,211,5.324667141870819,2,0,0,Mid,128.81609123184083,27180.19524991841,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
677,2023-02-15,845,19,90,4.752727750345706,2,0,0,Mid,58.30799966421868,5247.719969779681,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
678,2023-02-16,2583,5,76,4.330733340286331,3,0,0,High,117.06616398805632,8897.02846309228,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
679,2023-02-16,4955,5,31,5.310888023721889,3,0,0,High,117.06616398805632,3629.051083629746,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
680,2023-02-16,4697,11,90,4.960043507980195,3,0,0,High,26.140870076493588,2352.678306884423,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
681,2023-02-16,3163,11,171,4.950177325059141,3,0,0,High,26.140870076493588,4470.088783080403,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
682,2023-02-16,4747,12,393,4.987161937910614,3,0,0,Mid,160.191840919946,62955.39348153878,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
683,2023-02-16,4001,17,145,4.976733742420574,3,0,0,Mid,133.0831968464208,19297.06354273101,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
684,2023-02-16,193,18,68,5.256765939389801,3,0,0,Mid,73.95043534381108,5028.629603379153,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
685,2023-02-17,3588,2,22,5.13885259189701,4,0,0,Low,12.998312430278755,285.96287346613263,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
686,2023-02-17,2336,4,74,4.30406509320417,4,0,0,Low,198.81680061485216,14712.44324549906,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
687,2023-02-17,885,5,70,4.248495242049359,4,0,0,High,119.0209968240875,8331.469777686125,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
688,2023-02-17,4747,5,38,4.9807944520852345,4,0,0,High,119.0209968240875,4522.797879315325,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
689,2023-02-17,200,5,91,4.51085950651685,4,0,0,High,119.0209968240875,10830.910710991962,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
690,2023-02-17,845,5,236,4.842768758271886,4,0,0,High,119.0209968240875,28088.95525048465,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
691,2023-02-17,3588,5,155,5.136739170891982,4,0,0,High,119.0209968240875,18448.254507733564,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
692,2023-02-17,4384,8,349,5.855071922202427,4,0,0,High,283.3350877089569,98883.94561042596,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
693,2023-02-17,227,8,335,5.358141668193703,4,0,0,High,283.3350877089569,94917.25438250056,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
694,2023-02-17,3938,8,366,5.347869145377285,4,0,0,High,283.3350877089569,103700.64210147822,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
695,2023-02-17,4747,8,344,4.992267636738071,4,0,0,High,283.3350877089569,97467.27017188116,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
696,2023-02-17,3163,8,1033,5.669294544197528,4,0,0,High,283.3350877089569,292685.14560335246,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
697,2023-02-17,3588,9,295,5.153291594497779,4,0,0,High,178.27772734327442,52591.92956626596,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
698,2023-02-17,3007,10,46,3.828641396489095,4,0,0,Mid,72.6635759909988,3342.5244955859444,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
699,2023-02-17,1157,11,178,5.455748374496865,4,0,0,High,26.31273932769021,4683.667600328858,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
700,2023-02-17,1094,11,295,5.9568731023383625,4,0,0,High,26.31273932769021,7762.258101668612,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
701,2023-02-17,121,12,53,3.970291913552122,4,0,0,Mid,160.1594246574856,8488.449506846737,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
702,2023-02-17,4955,12,20,5.296465653184562,4,0,0,Mid,160.1594246574856,3203.188493149712,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
703,2023-02-17,3572,15,38,3.6506582412937374,4,0,0,Low,72.57670679467552,2757.9148581976697,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
704,2023-02-17,4955,16,156,5.293053536872938,4,0,0,Mid,169.75386832326424,26481.60345842922,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
705,2023-02-17,3938,17,196,5.345773307704332,4,0,0,Mid,139.2554970381224,27294.07741947199,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
706,2023-02-17,3363,17,303,5.713732805509369,4,0,0,Mid,139.2554970381224,42194.41560255109,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
707,2023-02-17,3623,18,114,4.736198448394496,4,0,0,Mid,75.89015146672904,8651.47726720711,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
708,2023-02-17,443,19,58,5.541263545158426,4,0,0,Mid,80.606211655132,4675.160275997656,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
709,2023-02-20,182,0,322,5.864823646140585,0,0,0,Low,4.08766490113214,1316.228098164549,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
710,2023-02-20,4955,5,103,5.285637313390662,0,0,0,High,124.01584806971228,12773.632351180364,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
711,2023-02-20,3588,5,363,5.177391898619156,0,0,0,High,124.01584806971228,45017.75284930556,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
712,2023-02-20,2263,9,32,3.4657359027997265,0,0,0,High,184.65869820327725,5909.078342504872,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
713,2023-02-20,3588,11,184,5.178237946217495,0,0,0,High,25.89222963182127,4764.170252255113,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
715,2023-02-20,2735,11,135,4.90527477843843,0,0,0,High,25.89222963182127,3495.4510002958714,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
716,2023-02-20,2486,11,284,5.648974238161206,0,0,0,High,25.89222963182127,7353.39321543724,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
717,2023-02-20,4955,11,35,5.273102117406973,0,0,0,High,25.89222963182127,906.2280371137444,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
718,2023-02-20,3938,12,158,5.3382589736409845,0,0,0,Mid,160.55630900463103,25367.896822731705,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
719,2023-02-20,2697,12,28,3.332204510175204,0,0,0,Mid,160.55630900463103,4495.576652129669,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
720,2023-02-20,3699,12,118,7.180260259834071,0,0,0,Mid,160.55630900463103,18945.64446254646,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
721,2023-02-20,2336,12,26,3.912023005428146,0,0,0,Mid,160.55630900463103,4174.464034120407,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
722,2023-02-20,882,12,201,5.303304908059076,0,0,0,Mid,160.55630900463103,32271.81810993084,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
723,2023-02-20,193,12,232,5.262534736408265,0,0,0,Mid,160.55630900463103,37249.0636890744,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
724,2023-02-20,4747,12,153,4.992403432501452,0,0,0,Mid,160.55630900463103,24565.115277708548,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
725,2023-02-20,4747,17,49,4.986888900366255,0,0,0,Mid,140.83122836054548,6900.730189666729,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
726,2023-02-21,4955,5,118,5.267187831351116,1,0,0,High,131.20168137233318,15481.798401935315,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
727,2023-02-21,4023,5,1959,5.916471568066552,1,0,0,High,131.20168137233318,257024.0938084007,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
728,2023-02-21,4747,5,98,4.984154416846659,1,0,0,High,131.20168137233318,12857.764774488653,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
729,2023-02-21,3864,5,34,3.5263605246161616,1,0,0,High,131.20168137233318,4460.857166659328,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
730,2023-02-21,4747,8,154,4.984633491557255,1,0,0,High,292.61134958408144,45062.14783594854,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
731,2023-02-21,4747,8,137,4.984085958862719,1,0,0,High,292.61134958408144,40087.75489301916,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
732,2023-02-21,4955,9,483,5.288872907720037,1,0,0,High,174.95699819611417,84504.23012872314,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
733,2023-02-21,1513,11,235,5.324423613632516,1,0,0,High,25.794801897532786,6061.778445920205,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
735,2023-02-21,4955,11,273,5.294309345150498,1,0,0,High,25.794801897532786,7041.98091802645,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
737,2023-02-21,4703,12,334,5.160950054755124,1,0,0,Mid,159.33398823176074,53217.55206940808,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
738,2023-02-21,2284,12,33,3.49650756146648,1,0,0,Mid,159.33398823176074,5258.021611648104,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
739,2023-02-21,280,17,137,4.919980925828125,1,0,0,Mid,139.7910828543754,19151.37835104943,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
740,2023-02-21,3812,17,23,4.085976312551584,1,0,0,Mid,139.7910828543754,3215.194905650634,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
741,2023-02-21,2735,18,96,4.749270529961848,1,0,0,Mid,84.510778504649,8113.034736446303,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
742,2023-02-22,4946,2,40,4.5217885770490405,2,0,0,Low,12.853767071563864,514.1506828625545,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
743,2023-02-22,4747,5,43,4.973832987572151,2,0,0,High,141.3661987184594,6078.746544893755,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
744,2023-02-22,227,5,88,5.297817241506355,2,0,0,High,141.3661987184594,12440.225487224428,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
745,2023-02-22,474,5,75,6.038658199435085,2,0,0,High,141.3661987184594,10602.464903884456,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
746,2023-02-22,4747,8,1682,5.054269331116317,2,0,0,High,377.4543883637391,634878.2812278091,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
747,2023-02-22,2434,8,189,6.031886461606898,2,0,0,High,377.4543883637391,71338.8794007467,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
748,2023-02-22,4747,8,107,5.051777237427431,2,0,0,High,377.4543883637391,40387.619554920086,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
749,2023-02-22,3588,9,623,5.230306155931493,2,0,0,High,170.46332450454088,106198.65116632896,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
750,2023-02-22,3163,9,104,5.57325608628995,2,0,0,High,170.46332450454088,17728.18574847225,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
751,2023-02-22,3969,11,115,4.74493212836325,2,0,0,High,25.18900429264413,2896.735493654075,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
752,2023-02-22,3588,11,87,5.219111808367062,2,0,0,High,25.18900429264413,2191.44337346004,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
753,2023-02-22,4747,11,205,5.054141682405396,2,0,0,High,25.18900429264413,5163.745879992047,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
754,2023-02-22,3588,11,109,5.210687616587062,2,0,0,High,25.18900429264413,2745.6014678982106,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
755,2023-02-22,3588,11,327,5.226284163648205,2,0,0,High,25.18900429264413,8236.80440369463,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
756,2023-02-22,3696,11,99,4.59511985013459,2,0,0,High,25.18900429264413,2493.711424971769,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
757,2023-02-22,4955,12,181,5.293003271724268,2,0,0,Mid,158.27811354317544,28648.338551314755,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
758,2023-02-22,4788,12,252,5.272999558563747,2,0,0,Mid,158.27811354317544,39886.08461288021,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
759,2023-02-22,3938,12,158,5.331171703418984,2,0,0,Mid,158.27811354317544,25007.94193982172,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
760,2023-02-22,4747,12,7,5.046774340712129,2,0,0,Mid,158.27811354317544,1107.946794802228,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
761,2023-02-22,193,17,36,5.240317422250048,2,0,0,Mid,141.416923726253,5091.009254145109,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
762,2023-02-22,4519,17,186,5.2402114451410045,2,0,0,Mid,141.416923726253,26303.54781308306,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
763,2023-02-23,1278,5,171,5.14166355650266,3,0,0,High,141.0674396543212,24122.532180888924,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
764,2023-02-23,4955,5,51,5.282492816201065,3,0,0,High,141.0674396543212,7194.439422370381,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
767,2023-02-23,2426,7,93,6.050417183700518,3,0,0,High,124.05402997233972,11537.024787427594,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
768,2023-02-23,4519,8,86,5.203292146138927,3,0,0,High,286.6935462217972,24655.64497507456,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
769,2023-02-23,4144,8,54,3.9889840465642745,3,0,0,High,286.6935462217972,15481.451495977048,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
770,2023-02-23,4747,9,75,5.042844303118272,3,0,0,High,173.7227075342744,13029.20306507058,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
771,2023-02-23,193,9,465,5.278114659230517,3,0,0,High,173.7227075342744,80781.0590034376,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
772,2023-02-23,4955,10,146,5.278879672655561,3,0,0,Mid,75.38369766349798,11006.019858870706,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
773,2023-02-23,4519,11,1345,5.5395365645894765,3,0,0,High,24.44636041801456,32880.35476222958,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
774,2023-02-23,1185,11,84,5.483135803540579,3,0,0,High,24.44636041801456,2053.494275113223,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
775,2023-02-23,4155,11,964,6.871091294610546,3,0,0,High,24.44636041801456,23566.29144296604,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
