transaction_id,timestamp,customer_id,stock_ticker,quantity,average_trade_size,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_price,total_trade_amount,transaction_type_BUY,transaction_type_SELL,customer_account_type_Institutional,customer_account_type_Retail,stock_sector_Consumer,stock_sector_Energy,stock_sector_Finance,stock_sector_Healthcare,stock_sector_Technology,stock_industry_Asset Management,stock_industry_Hardware,stock_industry_Oil & Gas,stock_industry_Pharmaceuticals,stock_industry_Renewables,stock_industry_Retail,stock_industry_Software,stock_industry_Utilities
665,2023-02-15,3339,7,288,5.4785534168509695,2,0,0,High,138.74180667569533,39957.64032260026,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
666,2023-02-15,3394,8,57,4.151039905898646,2,0,0,High,296.05167601938547,16874.945533104972,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
667,2023-02-15,2426,11,256,6.172743894323493,2,0,0,High,25.227143230366096,6458.1486669737205,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
668,2023-02-15,1157,11,58,5.51209721490928,2,0,0,High,25.227143230366096,1463.1743073612336,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
670,2023-02-15,4955,11,123,5.324228748332538,2,0,0,High,25.227143230366096,3102.93861733503,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
671,2023-02-15,4153,11,233,5.4510384535657,2,0,0,High,25.227143230366096,5877.9243726753,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
672,2023-02-15,1157,12,46,5.468271089348128,2,0,0,Mid,159.17614878271564,7322.102844004919,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
673,2023-02-15,4747,12,104,4.980038620118788,2,0,0,Mid,159.17614878271564,16554.319473402426,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
675,2023-02-15,4747,13,18,4.972379448641723,2,0,0,Low,112.38548989007782,2022.9388180214007,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
676,2023-02-15,4955,17,211,5.324667141870819,2,0,0,Mid,128.81609123184083,27180.19524991841,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
677,2023-02-15,845,19,90,4.752727750345706,2,0,0,Mid,58.30799966421868,5247.719969779681,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
678,2023-02-16,2583,5,76,4.330733340286331,3,0,0,High,117.06616398805632,8897.02846309228,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
679,2023-02-16,4955,5,31,5.310888023721889,3,0,0,High,117.06616398805632,3629.051083629746,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
680,2023-02-16,4697,11,90,4.960043507980195,3,0,0,High,26.140870076493588,2352.678306884423,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
681,2023-02-16,3163,11,171,4.950177325059141,3,0,0,High,26.140870076493588,4470.088783080403,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
682,2023-02-16,4747,12,393,4.987161937910614,3,0,0,Mid,160.191840919946,62955.39348153878,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
683,2023-02-16,4001,17,145,4.976733742420574,3,0,0,Mid,133.0831968464208,19297.06354273101,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
684,2023-02-16,193,18,68,5.256765939389801,3,0,0,Mid,73.95043534381108,5028.629603379153,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
685,2023-02-17,3588,2,22,5.13885259189701,4,0,0,Low,12.998312430278755,285.96287346613263,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
686,2023-02-17,2336,4,74,4.30406509320417,4,0,0,Low,198.81680061485216,14712.44324549906,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
687,2023-02-17,885,5,70,4.248495242049359,4,0,0,High,119.0209968240875,8331.469777686125,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
688,2023-02-17,4747,5,38,4.9807944520852345,4,0,0,High,119.0209968240875,4522.797879315325,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
689,2023-02-17,200,5,91,4.51085950651685,4,0,0,High,119.0209968240875,10830.910710991962,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
690,2023-02-17,845,5,236,4.842768758271886,4,0,0,High,119.0209968240875,28088.95525048465,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
691,2023-02-17,3588,5,155,5.136739170891982,4,0,0,High,119.0209968240875,18448.254507733564,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
692,2023-02-17,4384,8,349,5.855071922202427,4,0,0,High,283.3350877089569,98883.94561042596,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
693,2023-02-17,227,8,335,5.358141668193703,4,0,0,High,283.3350877089569,94917.25438250056,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
694,2023-02-17,3938,8,366,5.347869145377285,4,0,0,High,283.3350877089569,103700.64210147822,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
695,2023-02-17,4747,8,344,4.992267636738071,4,0,0,High,283.3350877089569,97467.27017188116,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
696,2023-02-17,3163,8,1033,5.669294544197528,4,0,0,High,283.3350877089569,292685.14560335246,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
697,2023-02-17,3588,9,295,5.153291594497779,4,0,0,High,178.27772734327442,52591.92956626596,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
698,2023-02-17,3007,10,46,3.828641396489095,4,0,0,Mid,72.6635759909988,3342.5244955859444,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
699,2023-02-17,1157,11,178,5.455748374496865,4,0,0,High,26.31273932769021,4683.667600328858,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
700,2023-02-17,1094,11,295,5.9568731023383625,4,0,0,High,26.31273932769021,7762.258101668612,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
701,2023-02-17,121,12,53,3.970291913552122,4,0,0,Mid,160.1594246574856,8488.449506846737,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
702,2023-02-17,4955,12,20,5.296465653184562,4,0,0,Mid,160.1594246574856,3203.188493149712,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
703,2023-02-17,3572,15,38,3.6506582412937374,4,0,0,Low,72.57670679467552,2757.9148581976697,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
704,2023-02-17,4955,16,156,5.293053536872938,4,0,0,Mid,169.75386832326424,26481.60345842922,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
705,2023-02-17,3938,17,196,5.345773307704332,4,0,0,Mid,139.2554970381224,27294.07741947199,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
706,2023-02-17,3363,17,303,5.713732805509369,4,0,0,Mid,139.2554970381224,42194.41560255109,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
707,2023-02-17,3623,18,114,4.736198448394496,4,0,0,Mid,75.89015146672904,8651.47726720711,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
708,2023-02-17,443,19,58,5.541263545158426,4,0,0,Mid,80.606211655132,4675.160275997656,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
709,2023-02-20,182,0,322,5.864823646140585,0,0,0,Low,4.08766490113214,1316.228098164549,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
710,2023-02-20,4955,5,103,5.285637313390662,0,0,0,High,124.01584806971228,12773.632351180364,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
711,2023-02-20,3588,5,363,5.177391898619156,0,0,0,High,124.01584806971228,45017.75284930556,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
712,2023-02-20,2263,9,32,3.4657359027997265,0,0,0,High,184.65869820327725,5909.078342504872,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
713,2023-02-20,3588,11,184,5.178237946217495,0,0,0,High,25.89222963182127,4764.170252255113,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
715,2023-02-20,2735,11,135,4.90527477843843,0,0,0,High,25.89222963182127,3495.4510002958714,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
716,2023-02-20,2486,11,284,5.648974238161206,0,0,0,High,25.89222963182127,7353.39321543724,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
717,2023-02-20,4955,11,35,5.273102117406973,0,0,0,High,25.89222963182127,906.2280371137444,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
718,2023-02-20,3938,12,158,5.3382589736409845,0,0,0,Mid,160.55630900463103,25367.896822731705,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
719,2023-02-20,2697,12,28,3.332204510175204,0,0,0,Mid,160.55630900463103,4495.576652129669,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
720,2023-02-20,3699,12,118,7.180260259834071,0,0,0,Mid,160.55630900463103,18945.64446254646,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
721,2023-02-20,2336,12,26,3.912023005428146,0,0,0,Mid,160.55630900463103,4174.464034120407,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
722,2023-02-20,882,12,201,5.303304908059076,0,0,0,Mid,160.55630900463103,32271.81810993084,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
723,2023-02-20,193,12,232,5.262534736408265,0,0,0,Mid,160.55630900463103,37249.0636890744,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
724,2023-02-20,4747,12,153,4.992403432501452,0,0,0,Mid,160.55630900463103,24565.115277708548,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
725,2023-02-20,4747,17,49,4.986888900366255,0,0,0,Mid,140.83122836054548,6900.730189666729,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
726,2023-02-21,4955,5,118,5.267187831351116,1,0,0,High,131.20168137233318,15481.798401935315,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
727,2023-02-21,4023,5,1959,5.916471568066552,1,0,0,High,131.20168137233318,257024.0938084007,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
728,2023-02-21,4747,5,98,4.984154416846659,1,0,0,High,131.20168137233318,12857.764774488653,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
729,2023-02-21,3864,5,34,3.5263605246161616,1,0,0,High,131.20168137233318,4460.857166659328,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
730,2023-02-21,4747,8,154,4.984633491557255,1,0,0,High,292.61134958408144,45062.14783594854,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
731,2023-02-21,4747,8,137,4.984085958862719,1,0,0,High,292.61134958408144,40087.75489301916,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
732,2023-02-21,4955,9,483,5.288872907720037,1,0,0,High,174.95699819611417,84504.23012872314,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
733,2023-02-21,1513,11,235,5.324423613632516,1,0,0,High,25.794801897532786,6061.778445920205,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
735,2023-02-21,4955,11,273,5.294309345150498,1,0,0,High,25.794801897532786,7041.98091802645,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
737,2023-02-21,4703,12,334,5.160950054755124,1,0,0,Mid,159.33398823176074,53217.55206940808,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
738,2023-02-21,2284,12,33,3.49650756146648,1,0,0,Mid,159.33398823176074,5258.021611648104,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
739,2023-02-21,280,17,137,4.919980925828125,1,0,0,Mid,139.7910828543754,19151.37835104943,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
740,2023-02-21,3812,17,23,4.085976312551584,1,0,0,Mid,139.7910828543754,3215.194905650634,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
741,2023-02-21,2735,18,96,4.749270529961848,1,0,0,Mid,84.510778504649,8113.034736446303,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
742,2023-02-22,4946,2,40,4.5217885770490405,2,0,0,Low,12.853767071563864,514.1506828625545,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
743,2023-02-22,4747,5,43,4.973832987572151,2,0,0,High,141.3661987184594,6078.746544893755,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
744,2023-02-22,227,5,88,5.297817241506355,2,0,0,High,141.3661987184594,12440.225487224428,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
745,2023-02-22,474,5,75,6.038658199435085,2,0,0,High,141.3661987184594,10602.464903884456,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
746,2023-02-22,4747,8,1682,5.054269331116317,2,0,0,High,377.4543883637391,634878.2812278091,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
747,2023-02-22,2434,8,189,6.031886461606898,2,0,0,High,377.4543883637391,71338.8794007467,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
748,2023-02-22,4747,8,107,5.051777237427431,2,0,0,High,377.4543883637391,40387.619554920086,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
749,2023-02-22,3588,9,623,5.230306155931493,2,0,0,High,170.46332450454088,106198.65116632896,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
750,2023-02-22,3163,9,104,5.57325608628995,2,0,0,High,170.46332450454088,17728.18574847225,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
751,2023-02-22,3969,11,115,4.74493212836325,2,0,0,High,25.18900429264413,2896.735493654075,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
752,2023-02-22,3588,11,87,5.219111808367062,2,0,0,High,25.18900429264413,2191.44337346004,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
753,2023-02-22,4747,11,205,5.054141682405396,2,0,0,High,25.18900429264413,5163.745879992047,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
754,2023-02-22,3588,11,109,5.210687616587062,2,0,0,High,25.18900429264413,2745.6014678982106,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
755,2023-02-22,3588,11,327,5.226284163648205,2,0,0,High,25.18900429264413,8236.80440369463,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
756,2023-02-22,3696,11,99,4.59511985013459,2,0,0,High,25.18900429264413,2493.711424971769,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
757,2023-02-22,4955,12,181,5.293003271724268,2,0,0,Mid,158.27811354317544,28648.338551314755,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
758,2023-02-22,4788,12,252,5.272999558563747,2,0,0,Mid,158.27811354317544,39886.08461288021,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
759,2023-02-22,3938,12,158,5.331171703418984,2,0,0,Mid,158.27811354317544,25007.94193982172,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
760,2023-02-22,4747,12,7,5.046774340712129,2,0,0,Mid,158.27811354317544,1107.946794802228,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
761,2023-02-22,193,17,36,5.240317422250048,2,0,0,Mid,141.416923726253,5091.009254145109,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
762,2023-02-22,4519,17,186,5.2402114451410045,2,0,0,Mid,141.416923726253,26303.54781308306,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
763,2023-02-23,1278,5,171,5.14166355650266,3,0,0,High,141.0674396543212,24122.532180888924,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
764,2023-02-23,4955,5,51,5.282492816201065,3,0,0,High,141.0674396543212,7194.439422370381,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
767,2023-02-23,2426,7,93,6.050417183700518,3,0,0,High,124.05402997233972,11537.024787427594,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
768,2023-02-23,4519,8,86,5.203292146138927,3,0,0,High,286.6935462217972,24655.64497507456,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
769,2023-02-23,4144,8,54,3.9889840465642745,3,0,0,High,286.6935462217972,15481.451495977048,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
770,2023-02-23,4747,9,75,5.042844303118272,3,0,0,High,173.7227075342744,13029.20306507058,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
771,2023-02-23,193,9,465,5.278114659230517,3,0,0,High,173.7227075342744,80781.0590034376,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
772,2023-02-23,4955,10,146,5.278879672655561,3,0,0,Mid,75.38369766349798,11006.019858870706,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
773,2023-02-23,4519,11,1345,5.5395365645894765,3,0,0,High,24.44636041801456,32880.35476222958,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
774,2023-02-23,1185,11,84,5.483135803540579,3,0,0,High,24.44636041801456,2053.494275113223,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
775,2023-02-23,4155,11,964,6.871091294610546,3,0,0,High,24.44636041801456,23566.29144296604,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
776,2023-02-23,4747,11,247,5.047352877031418,3,0,0,High,24.44636041801456,6038.251023249596,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
777,2023-02-23,4747,12,116,5.04542311958192,3,0,0,Mid,160.7347343511647,18645.229184735104,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
778,2023-02-23,4955,12,409,5.293656521665842,3,0,0,Mid,160.7347343511647,65740.50634962636,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
779,2023-02-23,859,16,93,4.532599493153256,3,0,0,Mid,170.96978928175454,15900.190403203173,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
780,2023-02-23,3914,17,198,5.329476828797139,3,0,0,Mid,140.9089737519587,27899.976802887824,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
781,2023-02-23,1157,17,192,5.447168313280391,3,0,0,Mid,140.9089737519587,27054.522960376074,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
782,2023-02-23,2426,17,203,5.982978643457684,3,0,0,Mid,140.9089737519587,28604.521671647617,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
783,2023-02-24,1224,1,49,3.8918202981106265,4,0,0,Low,152.2362116313298,7459.574369935161,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
784,2023-02-24,2732,2,41,3.713572066704308,4,0,0,Low,12.47170233456552,511.3397957171864,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
785,2023-02-24,1157,3,18,5.404297690085269,4,0,0,Low,45.85733712176624,825.4320681917924,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
786,2023-02-24,192,5,466,5.968707559985366,4,0,0,High,141.66636854706798,66016.52774293367,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
787,2023-02-24,313,5,566,6.338594078203183,4,0,0,High,141.66636854706798,80183.16459764047,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
788,2023-02-24,3588,5,151,5.196948872159748,4,0,0,High,141.66636854706798,21391.621650607263,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
789,2023-02-24,182,5,131,5.815264217318964,4,0,0,High,141.66636854706798,18558.294279665904,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
790,2023-02-24,4747,5,1756,5.119489699008338,4,0,0,High,141.66636854706798,248766.14316865127,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
791,2023-02-24,3588,8,45,5.182906515036709,4,0,0,High,260.1338730554048,11706.024287493216,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
792,2023-02-24,4955,8,864,5.33777843542895,4,0,0,High,260.1338730554048,224755.6663198697,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
793,2023-02-24,4955,8,51,5.32768197517794,4,0,0,High,260.1338730554048,13266.827525825644,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
794,2023-02-24,1279,11,116,4.7535901911063645,4,0,0,High,23.959445690855773,2779.2957001392697,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
797,2023-02-24,4289,12,576,6.356107660695892,4,0,0,Mid,161.03774540411584,92757.74135277072,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
798,2023-02-24,193,12,204,5.27918551423201,4,0,0,Mid,161.03774540411584,32851.70006243963,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
799,2023-02-24,4741,17,84,4.430816798843313,4,0,0,Mid,140.95231898046546,11839.9947943591,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
801,2023-02-24,4747,17,41,5.1222362973435365,4,0,0,Mid,140.95231898046546,5779.045078199084,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
802,2023-02-24,1356,17,12,2.8903717578961645,4,0,0,Mid,140.95231898046546,1691.4278277655856,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
803,2023-02-24,193,18,326,5.295563578351415,4,0,0,Mid,45.97413933151209,14987.569422072942,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
804,2023-02-24,3339,19,155,5.426842498736322,4,0,0,Mid,81.50552270983404,12633.356020024275,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
805,2023-02-27,182,5,57,5.754158681981268,0,0,0,High,141.1088916839368,8043.206825984398,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
806,2023-02-27,4955,5,211,5.352047688969004,0,0,0,High,141.1088916839368,29773.976145310666,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
807,2023-02-27,4747,6,64,5.117754262768945,0,0,0,Mid,148.08897062085745,9477.694119734875,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
808,2023-02-27,845,8,45,4.787491742782046,0,0,0,High,266.96039887385007,12013.217949323252,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
809,2023-02-27,1513,8,252,5.334697510640787,0,0,0,High,266.96039887385007,67274.02051621022,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
810,2023-02-27,1185,9,91,5.3737494616638894,0,0,0,High,168.2971368611837,15315.039454367718,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
811,2023-02-27,4747,11,411,5.12824053617052,0,0,0,High,23.459861616364933,9642.003124325987,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
812,2023-02-27,1743,11,107,4.269697449699962,0,0,0,High,23.459861616364933,2510.205192951048,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
813,2023-02-27,888,11,50,3.912023005428146,0,0,0,High,23.459861616364933,1172.9930808182469,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
814,2023-02-27,3588,11,153,5.18037806868335,0,0,0,High,23.459861616364933,3589.3588273038345,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
815,2023-02-27,3961,11,451,5.912150740388256,0,0,0,High,23.459861616364933,10580.397588980584,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
816,2023-02-27,2871,12,25,4.7140245909001735,0,0,0,Mid,158.45348519417513,3961.3371298543775,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
817,2023-02-27,3851,12,163,5.093750200806762,0,0,0,Mid,158.45348519417513,25827.918086650545,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
818,2023-02-27,3938,17,167,5.325640662196927,0,0,0,Mid,149.48421956998092,24963.864668186816,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
819,2023-02-27,4747,19,24,5.122057401132677,0,0,0,Mid,58.30799966421868,1399.3919919412483,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
820,2023-02-28,1766,1,18,2.8903717578961645,1,0,0,Low,147.7505010061329,2659.5090181103924,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
821,2023-02-28,4362,2,54,3.9889840465642745,1,0,0,Low,12.706400687640228,686.1456371325723,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
822,2023-02-28,3913,5,193,5.262690188904886,1,0,0,High,149.87404978046425,28925.6916076296,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
823,2023-02-28,4362,5,55,3.9982007016692,1,0,0,High,149.87404978046425,8243.072737925533,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
824,2023-02-28,268,5,38,3.6375861597263857,1,0,0,High,149.87404978046425,5695.213891657641,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
825,2023-02-28,4636,5,118,4.770684624465665,1,0,0,High,149.87404978046425,17685.13787409478,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
826,2023-02-28,3339,8,170,5.394763264816289,1,0,0,High,273.93592304322846,46569.10691734884,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
827,2023-02-28,4747,8,27,5.116075806554253,1,0,0,High,273.93592304322846,7396.269922167168,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
828,2023-02-28,3171,8,106,4.663439094112067,1,0,0,High,273.93592304322846,29037.20784258221,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
829,2023-02-28,4955,11,323,5.358800801927547,1,0,0,High,12.273065736691828,3964.2002329514607,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
830,2023-02-28,3938,11,207,5.325835252584776,1,0,0,High,12.273065736691828,2540.5246074952083,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
831,2023-02-28,2616,11,82,4.406719247264253,1,0,0,High,12.273065736691828,1006.39139040873,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
832,2023-02-28,4023,11,117,5.8522024797744745,1,0,0,High,12.273065736691828,1435.948691192944,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
833,2023-02-28,4924,11,570,6.345636360828596,1,0,0,High,12.273065736691828,6995.647469914342,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
834,2023-02-28,789,11,75,4.31748811353631,1,0,0,High,12.273065736691828,920.4799302518873,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
835,2023-02-28,4747,12,355,5.124023501441311,1,0,0,Mid,159.0660208585658,56468.43740479086,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
836,2023-02-28,1185,12,51,5.258224272981592,1,0,0,Mid,159.0660208585658,8112.367063786855,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
837,2023-02-28,4955,14,91,5.351573732848468,1,0,0,Low,22.5665649511964,2053.557410558873,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
838,2023-02-28,4747,17,53,5.119190700650601,1,0,0,Mid,142.72043476076223,7564.183042320398,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
839,2023-03-01,2093,2,444,6.095824562432225,2,0,0,Low,13.048531993752084,5793.548205225925,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
