transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value
2869,2023-07-27,3588,STK013,SELL,79,5.127884854146496,13.77045669462169
2870,2023-07-27,3938,STK017,SELL,50,5.237345809556553,14.073956285754477
2871,2023-07-27,4392,STK018,BUY,11,2.3978952727983707,7.61950338469122
2872,2023-07-27,4629,STK018,BUY,550,5.725543966437714,12.45257914533532
2873,2023-07-27,3938,STK018,SELL,140,5.23521780960472,14.05373667340575
2874,2023-07-27,3938,STK018,BUY,121,5.232230981420177,14.07123605759384
2875,2023-07-27,2702,STK018,BUY,249,5.517452896464707,10.73859339135797
2876,2023-07-27,4519,STK019,SELL,88,5.335372274499048,13.042399551619534
2877,2023-07-28,4776,STK006,BUY,156,5.093750200806762,10.728880017788228
2878,2023-07-28,2587,STK006,BUY,599,6.395261598115449,10.966884668485418
2879,2023-07-28,4747,STK006,SELL,457,5.245180268134908,15.195753249614746
2880,2023-07-28,4955,STK006,BUY,117,5.313550747188626,14.442873433720314
2881,2023-07-28,4747,STK006,BUY,207,5.24533844175715,15.200775181586442
2882,2023-07-28,3588,STK006,BUY,505,5.138324655237145,13.791424954606516
2883,2023-07-28,615,STK008,BUY,80,5.099866427824199,11.485622097322775
2884,2023-07-28,656,STK008,BUY,201,5.303304908059076,10.127930259581959
2885,2023-07-28,1469,STK009,BUY,852,6.747586526829315,12.61175719622572
2886,2023-07-28,3938,STK010,SELL,70,5.227089857259669,14.048882215409913
2887,2023-07-28,1243,STK010,BUY,362,5.2574953720277815,11.202020346253004
2888,2023-07-28,4519,STK012,SELL,180,5.3338292875493964,13.023929108712164
2889,2023-07-28,3938,STK013,BUY,129,5.2246170036180795,14.063623483566802
2890,2023-07-28,1499,STK013,BUY,27,4.060443010546419,8.610484971986244
2891,2023-07-28,4320,STK017,BUY,150,4.68213122712422,10.19972207331781
2892,2023-07-28,192,STK017,BUY,91,6.255750041753367,14.089069101271384
2893,2023-07-28,474,STK018,BUY,333,5.423759882238551,13.277881818562308
2894,2023-07-28,182,STK018,BUY,76,5.772375266121813,14.083966583765303
2895,2023-07-28,3405,STK018,BUY,91,4.51085950651685,9.702878188526498
2896,2023-07-28,3938,STK018,SELL,435,5.235377566774162,14.000647182068914
2897,2023-07-31,4854,STK006,BUY,182,5.204006687076795,9.830736735953103
2898,2023-07-31,1340,STK006,BUY,268,5.5909869805108565,10.217699938215528
2899,2023-07-31,193,STK006,BUY,673,5.440250862436703,14.292532842472966
2900,2023-07-31,1564,STK006,BUY,369,5.910796644040527,10.537499720011455
2901,2023-07-31,4955,STK009,SELL,103,5.311727053457954,14.485257368004298
2902,2023-07-31,4955,STK009,SELL,516,5.317335372383798,14.37650340303544
2903,2023-07-31,4615,STK010,BUY,252,5.529429087511423,10.42869850946271
2904,2023-07-31,193,STK012,SELL,385,5.445357109197351,14.288607367142676
2905,2023-07-31,3938,STK012,BUY,59,5.229877913325516,14.07067333849628
2906,2023-07-31,1157,STK013,BUY,283,5.083079978992425,13.321333901120504
2907,2023-07-31,1223,STK013,BUY,52,3.9512437185814275,8.93286074380883
2908,2023-07-31,1513,STK013,BUY,119,5.314731907816132,13.584866850665405
2909,2023-07-31,1797,STK018,BUY,70,5.052416828111211,11.390873417535978
2910,2023-07-31,653,STK018,BUY,203,5.539300835990577,12.0784542509111
2911,2023-07-31,1094,STK019,BUY,97,5.508051410952312,12.215756901384568
2912,2023-07-31,336,STK020,BUY,115,4.617592705986649,10.135699461721238
2913,2023-07-31,1513,STK020,BUY,255,5.3171391207886245,13.609726787428743
2914,2023-08-01,2727,STK003,BUY,193,5.262690188904886,8.006970719051198
2915,2023-08-01,3751,STK006,BUY,130,4.867534450455582,9.471913554389992
2916,2023-08-01,4955,STK006,SELL,120,5.315862545763785,14.337572339019534
2917,2023-08-01,983,STK006,BUY,336,5.817111159963204,10.421442899315036
2918,2023-08-01,1157,STK006,BUY,50,5.073297055220967,13.318368633883942
2919,2023-08-01,1185,STK009,SELL,134,5.728475087246572,13.357928626988363
2920,2023-08-01,4747,STK009,SELL,47,5.24391397766865,15.22713497236848
2921,2023-08-01,4747,STK010,SELL,361,5.245602008876042,15.215188140424337
2922,2023-08-01,3588,STK011,BUY,736,5.155543392556582,13.878890833594413
2923,2023-08-01,2890,STK012,BUY,245,5.081404364984463,9.618095522600894
2924,2023-08-01,3524,STK012,BUY,159,5.0689042022202315,7.835610879226195
2925,2023-08-01,474,STK012,SELL,28,5.384907821629135,13.292693641832724
2926,2023-08-01,4747,STK012,BUY,239,5.24612893480245,15.216125086792555
2927,2023-08-01,4980,STK013,BUY,60,4.1067670822206574,11.011283871923782
2928,2023-08-01,4747,STK013,BUY,68,5.244916589820922,15.218546215776017
2929,2023-08-01,3938,STK018,SELL,27,5.22305488204749,14.029021601274284
2930,2023-08-01,1413,STK019,BUY,57,4.04305126783455,7.9231308757464465
2931,2023-08-01,3588,STK020,SELL,59,5.152134856369956,13.874635194188123
2932,2023-08-01,4747,STK020,BUY,356,5.246550275726154,15.225235513713544
2933,2023-08-02,4747,STK003,BUY,39,5.245074805152317,15.21716471365765
2934,2023-08-02,4700,STK005,BUY,42,5.012633296758929,12.384295731722395
2935,2023-08-02,4955,STK006,BUY,39,5.312959643284906,14.3315317792081
2936,2023-08-02,4747,STK006,SELL,50,5.243702773274814,15.215890327322324
2937,2023-08-02,3588,STK006,SELL,261,5.1547356380700124,13.860045653584551
2938,2023-08-02,3588,STK006,BUY,67,5.151613887355828,13.866653846601524
2939,2023-08-02,3213,STK006,BUY,61,4.110873864173311,8.75024588461655
2940,2023-08-02,1363,STK008,BUY,201,5.303304908059076,10.122478493687094
2941,2023-08-02,3014,STK008,BUY,212,5.356586274672012,10.175757973232969
2942,2023-08-02,3938,STK009,SELL,232,5.225047504620262,13.951315560228457
2943,2023-08-02,4955,STK010,BUY,640,5.320665770211798,14.382365616179412
2944,2023-08-02,4955,STK010,BUY,201,5.320616874042804,14.397811716057879
2945,2023-08-02,637,STK012,SELL,449,5.22283922537208,11.959809573355242
2946,2023-08-02,4405,STK012,BUY,211,5.351858133476067,8.136164077608933
2947,2023-08-02,653,STK012,BUY,402,5.601712834419309,12.09854717694092
2948,2023-08-02,4747,STK013,SELL,45,5.242275975664412,15.214276803296388
2949,2023-08-02,3938,STK013,BUY,154,5.223701573167247,13.9706674228461
2950,2023-08-02,4955,STK013,SELL,34,5.31762967758041,14.395047459173334
2951,2023-08-02,4196,STK017,BUY,90,4.499809670330265,9.268748892995333
2952,2023-08-02,4955,STK018,BUY,255,5.318512073833556,14.420552599959056
2953,2023-08-02,778,STK018,BUY,83,4.418840607796598,9.61659583433879
2954,2023-08-03,2946,STK006,BUY,209,5.262690188904886,11.941736588356525
2955,2023-08-03,4747,STK006,SELL,35,5.240794180304371,15.221744983013929
2956,2023-08-03,227,STK006,BUY,310,5.287660786359508,14.098424033709852
2957,2023-08-03,4955,STK006,SELL,79,5.3163046215624234,14.423676835090872
2958,2023-08-03,4955,STK009,SELL,57,5.313796937396423,14.412263070374932
2959,2023-08-03,3697,STK009,BUY,195,4.863680881139593,11.29756206959998
2960,2023-08-03,4955,STK009,BUY,138,5.312663960254958,14.439675518766252
2961,2023-08-03,182,STK011,BUY,354,5.774489431814148,14.12127509525722
2962,2023-08-03,3588,STK012,BUY,146,5.150802951259488,13.8829932937701
2963,2023-08-03,845,STK013,BUY,133,4.942570563182127,12.943277021699211
2964,2023-08-03,2093,STK013,BUY,36,5.281933887297512,11.08900021203291
2965,2023-08-03,3936,STK013,SELL,80,4.505349850705881,8.757360610888218
2966,2023-08-03,1157,STK013,BUY,183,5.075361297657899,13.373173814258445
2967,2023-08-03,4747,STK013,SELL,71,5.239628370199357,15.219213454887788
2968,2023-08-03,193,STK017,SELL,13,5.438166261664436,14.265930102281708
2969,2023-08-03,1513,STK018,SELL,59,5.310394147773486,13.563204123522203
2970,2023-08-03,1094,STK019,BUY,91,5.442850517280335,12.253329396527091
2971,2023-08-04,3853,STK003,BUY,23,4.6207482159514095,11.106312248037286
2972,2023-08-04,3467,STK005,BUY,187,5.231108616854587,9.39183325217918
2973,2023-08-04,3588,STK006,SELL,473,5.159629846774143,13.816726478433274
2974,2023-08-04,4747,STK006,SELL,16,5.237930216532941,15.202427552707615
2975,2023-08-04,4955,STK006,SELL,392,5.315911674948988,14.405655162961603
2976,2023-08-04,4955,STK006,BUY,458,5.320274533900079,14.431529655037295
2977,2023-08-04,351,STK006,BUY,291,5.673323267171493,10.310609953242608
2978,2023-08-04,3853,STK006,SELL,111,4.632298853376344,10.917417930717694
2979,2023-08-04,4747,STK008,BUY,371,5.239734409115739,15.213888621196597
2980,2023-08-04,3163,STK009,BUY,1374,5.874284454644814,13.84716771052617
2981,2023-08-04,4747,STK009,BUY,120,5.239044955082965,15.224526764158057
2982,2023-08-04,4747,STK009,BUY,192,5.2390980068880655,15.24131584733251
2983,2023-08-04,4703,STK012,SELL,75,4.817050545023591,11.070213682012456
2984,2023-08-04,4955,STK012,BUY,404,5.323692672879265,14.435039260394902
2985,2023-08-04,4747,STK013,SELL,181,5.238991900463222,15.235000730450395
2986,2023-08-04,1816,STK013,BUY,28,4.957304838384605,12.315018481239912
2987,2023-08-04,3938,STK013,BUY,9,5.216293531069446,13.967787846947342
2988,2023-08-04,3588,STK013,BUY,446,5.167525076298014,13.879203596782379
2989,2023-08-04,4747,STK016,BUY,24,5.237398951578619,15.235382946514854
2990,2023-08-04,4747,STK018,SELL,35,5.235963124801061,15.233930635146747
2991,2023-08-04,2726,STK019,BUY,154,5.0369526024136295,8.97748228700646
2992,2023-08-07,3588,STK006,SELL,437,5.175019150203543,13.84048827137296
2993,2023-08-07,4527,STK006,BUY,149,5.003946305945459,9.662176211849685
2994,2023-08-07,4955,STK006,SELL,35,5.320812444375408,14.42958994213687
2995,2023-08-07,4292,STK008,BUY,70,4.248495242049359,9.060346208520539
2996,2023-08-07,203,STK009,BUY,626,4.79123472906088,12.662668794863556
2997,2023-08-07,1438,STK009,SELL,152,5.630853294633443,12.687195971159577
2998,2023-08-07,1513,STK009,SELL,499,5.324033845052673,13.279693619917671
2999,2023-08-07,2372,STK010,BUY,80,4.93756268320693,11.648004109982185
3000,2023-08-07,1494,STK012,BUY,394,5.909115014090957,13.341044860482233
3001,2023-08-07,3938,STK012,SELL,59,5.2110150381452405,13.966552957804751
3002,2023-08-07,1816,STK012,BUY,341,5.02486687634298,12.348738931430974
3003,2023-08-07,4519,STK012,SELL,399,5.34443730216159,12.998187060710416
3004,2023-08-07,4877,STK013,BUY,206,5.327876168789581,10.297087210453533
3005,2023-08-07,182,STK018,SELL,119,5.761548111506343,14.092698226281858
3006,2023-08-07,193,STK018,BUY,315,5.440944764797792,14.284864913977755
3007,2023-08-07,2527,STK019,BUY,372,5.918893854273146,9.841163111845816
3008,2023-08-08,3851,STK005,BUY,41,4.624972813284271,10.19220121771312
3009,2023-08-08,1797,STK006,BUY,46,4.927253685157205,11.437601307408908
3010,2023-08-08,3933,STK006,BUY,841,6.734591659972948,11.383307319880915
3011,2023-08-08,607,STK007,BUY,398,5.986452005284438,10.926027325212706
3012,2023-08-08,4519,STK007,BUY,68,5.336720437830982,13.003628984350971
3013,2023-08-08,2874,STK009,BUY,123,4.812184355372417,10.678727261527749
3014,2023-08-08,1835,STK012,BUY,113,5.08605193338101,11.044134540101206
3015,2023-08-08,193,STK013,SELL,115,5.437209365414655,14.262153251762658
3016,2023-08-08,3030,STK013,BUY,165,5.10594547390058,10.089773739786247
3017,2023-08-08,1513,STK013,BUY,118,5.320078858329549,13.294921526873823
3018,2023-08-08,203,STK013,BUY,298,4.907124917726591,12.782908035746388
3019,2023-08-08,4519,STK017,SELL,197,5.336142876088017,12.948275074169326
3020,2023-08-08,193,STK017,SELL,44,5.431186039622461,14.258730754440178
3021,2023-08-08,2988,STK018,BUY,286,5.255514244222727,12.105039364982433
3022,2023-08-08,1157,STK018,SELL,190,5.077920040901852,13.303567209777007
3023,2023-08-09,4747,STK006,SELL,732,5.241164835043728,15.191624726314771
3024,2023-08-09,4320,STK006,BUY,176,4.872675061001055,10.670057577746395
3025,2023-08-09,3938,STK006,SELL,915,5.241058947707755,13.85895586379261
3026,2023-08-09,182,STK006,SELL,273,5.758712481514662,14.05554356407179
3027,2023-08-09,845,STK006,SELL,271,4.962704760338705,12.84288709187115
3028,2023-08-09,845,STK006,SELL,21,4.944353031302275,12.837515365207281
3029,2023-08-09,1356,STK007,BUY,98,4.591071261608589,10.563844976939746
3030,2023-08-09,1438,STK008,BUY,82,5.564520407322694,12.706274284088845
3031,2023-08-09,2923,STK009,BUY,200,5.298317366548036,11.16004943885412
3032,2023-08-09,3363,STK011,BUY,91,5.127529045567755,11.308613849395314
3033,2023-08-09,1797,STK011,BUY,59,4.841901010810817,11.440039130928099
3034,2023-08-09,3938,STK012,BUY,464,5.252011613671526,13.865892407111778
3035,2023-08-09,203,STK013,BUY,162,4.92224114333366,12.839969404939787
3036,2023-08-09,4035,STK018,BUY,82,4.639571612705423,10.535233419107348
3037,2023-08-10,2855,STK004,BUY,23,3.1354942159291497,7.11804861885084
3038,2023-08-10,4955,STK006,SELL,423,5.324472324024888,14.38058194558718
3039,2023-08-10,1530,STK006,BUY,95,4.553876891600541,9.175364795466399
3040,2023-08-10,3129,STK006,SELL,535,6.282266746896006,0.0
3041,2023-08-10,2267,STK006,BUY,363,5.8944028342648505,10.515814514906223
3042,2023-08-10,4703,STK006,BUY,51,4.7140245909001735,11.125856554422974
3043,2023-08-10,4747,STK006,SELL,453,5.243702773274814,15.171592016315506
3044,2023-08-10,3938,STK006,SELL,159,5.250753949616427,13.840489295470666
3045,2023-08-10,4700,STK008,BUY,315,5.063480716642781,12.498016959212894
3046,2023-08-10,2966,STK009,BUY,124,4.820281565605037,10.662070585886148
3047,2023-08-10,4519,STK009,SELL,260,5.338931339433292,12.711873827904332
3048,2023-08-10,227,STK010,BUY,138,5.278726716783033,14.060603559911259
3049,2023-08-10,1049,STK010,BUY,54,5.119967910506483,11.501542220987218
3050,2023-08-10,193,STK011,BUY,462,5.438687819395312,14.267621513790143
3051,2023-08-10,4023,STK011,BUY,178,5.394536224288579,12.090135336721533
3052,2023-08-10,227,STK011,SELL,32,5.254522206548366,14.058606780219513
3053,2023-08-10,4747,STK012,BUY,890,5.250386832790487,15.175315024474633
3054,2023-08-10,2461,STK012,BUY,295,4.868380246515384,11.529125237222654
3055,2023-08-10,4960,STK012,BUY,95,4.553876891600541,7.343529716677212
3056,2023-08-10,4955,STK012,SELL,166,5.323838903778114,14.379046321318445
3057,2023-08-10,4747,STK018,SELL,78,5.249337184326318,15.171794420193047
3058,2023-08-10,4023,STK018,BUY,95,5.3841739103077195,12.17962661159468
3059,2023-08-10,4747,STK018,SELL,180,5.249232158857545,15.163622334089332
3060,2023-08-10,3007,STK018,BUY,78,4.127134385045092,9.761641114107851
3061,2023-08-10,4814,STK018,BUY,188,5.236441962829949,10.404195565458433
3062,2023-08-10,193,STK018,BUY,206,5.43790538075509,14.29036637130194
3063,2023-08-11,193,STK006,SELL,58,5.432498548014056,14.285400812033288
3064,2023-08-11,4519,STK006,BUY,108,5.333636246672391,12.751239694213425
3065,2023-08-11,1513,STK010,SELL,149,5.317580632728883,13.253277019206955
3066,2023-08-11,4023,STK012,BUY,456,5.403487864153576,12.21111829480566
3067,2023-08-11,4747,STK012,SELL,144,5.248811946644198,15.157942400602202
3068,2023-08-11,4747,STK012,BUY,52,5.247497644218062,15.158164884700119
3069,2023-08-11,193,STK012,BUY,413,5.438253206845554,14.289620874464912
3070,2023-08-11,163,STK012,BUY,539,6.289715570908998,9.085987300825398
3071,2023-08-11,4955,STK012,SELL,342,5.326127067187304,14.372834928320792
3072,2023-08-11,4747,STK012,BUY,91,5.246550275726154,15.158554115414322
3073,2023-08-11,4747,STK012,BUY,50,5.245232995455582,15.158767913340958
3074,2023-08-11,4747,STK013,BUY,58,5.243966771797955,15.160878564951968
3075,2023-08-11,227,STK013,BUY,26,5.230199112471746,14.050472508067132
3076,2023-08-11,3588,STK013,SELL,27,5.170768045601061,13.806188502304908
3077,2023-08-11,3588,STK019,BUY,43,5.16695504835121,13.808302290716119
3078,2023-08-11,637,STK019,BUY,297,5.264915689914006,12.000457630372907
3079,2023-08-11,3588,STK020,BUY,447,5.174679726089859,13.840880385095545
3080,2023-08-14,3994,STK003,BUY,32,3.4657359027997265,6.334149587093439
3081,2023-08-14,193,STK003,BUY,22,5.431798757922517,14.307028192400553
3082,2023-08-14,1513,STK006,BUY,93,5.312614671248861,13.26774800455839
3083,2023-08-14,1373,STK006,BUY,89,4.48863636973214,9.204123084637601
3084,2023-08-14,610,STK006,BUY,334,5.811140992976701,10.526554216766424
3085,2023-08-14,4747,STK006,BUY,271,5.244758349453473,15.18329318178086
3086,2023-08-14,4955,STK009,BUY,38,5.323302619241945,14.382988585902245
3087,2023-08-14,193,STK010,BUY,154,5.429477199246059,14.319369480524124
3088,2023-08-14,4747,STK010,SELL,92,5.243861180751978,15.180199861586171
3089,2023-08-14,3938,STK011,SELL,102,5.247287195435258,13.844952188292915
3090,2023-08-14,4747,STK012,BUY,192,5.243861180751978,15.180962440830326
3091,2023-08-14,3684,STK012,BUY,1815,7.503840746698951,10.24815787851808
3092,2023-08-14,1185,STK012,SELL,250,5.720967299410302,13.381613752593042
3093,2023-08-14,845,STK012,SELL,1301,5.103275245344702,12.77638928882825
3094,2023-08-14,4510,STK013,BUY,68,4.219507705176107,9.157694584434598
3095,2023-08-14,4747,STK013,SELL,36,5.242434609300363,15.179679655655768
3096,2023-08-14,4716,STK014,BUY,97,5.416589171626073,11.369655837855657
3097,2023-08-14,1513,STK017,BUY,181,5.311628380607709,13.306682787160346
3098,2023-08-14,1727,STK017,BUY,137,4.919980925828125,9.762952836648418
3099,2023-08-14,1731,STK018,BUY,188,4.908971640319756,10.654176018075956
3100,2023-08-14,4747,STK018,BUY,134,5.241905732622074,15.185691827671997
3101,2023-08-15,2426,STK005,BUY,167,5.215967833531011,13.445839558515503
3102,2023-08-15,4153,STK006,BUY,496,5.898526551448713,11.022525150410784
3103,2023-08-15,3011,STK006,BUY,503,6.220590170099739,10.979071888132403
3104,2023-08-15,4747,STK006,SELL,182,5.24185282956691,15.165186776504147
3105,2023-08-15,4747,STK006,BUY,382,5.243649965205728,15.176667940903027
3106,2023-08-15,227,STK006,BUY,166,5.227197234044911,14.065804133129683
3107,2023-08-15,3037,STK006,BUY,44,3.784189633918261,8.542849242189984
3108,2023-08-15,4747,STK006,BUY,469,5.2462342866778116,15.190586006771683
3109,2023-08-15,4747,STK006,SELL,169,5.246076254702346,15.185593048996129
3110,2023-08-15,3938,STK008,BUY,166,5.246339627455324,13.85367140196231
3111,2023-08-15,3588,STK009,BUY,77,5.171846702494088,13.909278157694406
3112,2023-08-15,1157,STK009,BUY,550,5.1101789244325175,13.57650101736669
3113,2023-08-15,4023,STK011,BUY,21,5.3874722778589295,12.21809963052495
3114,2023-08-15,4519,STK012,SELL,148,5.330494098243258,12.71164763883026
3115,2023-08-15,4747,STK012,SELL,255,5.246655583224145,15.184641578005955
3116,2023-08-15,901,STK012,BUY,1389,7.236339342754344,9.92274051899254
3117,2023-08-15,2426,STK013,BUY,39,5.191789503138204,13.453617480358746
3118,2023-08-15,1189,STK013,BUY,85,5.421994111241634,11.10390961041647
3119,2023-08-15,4747,STK013,BUY,206,5.246813523680921,15.191863206118862
3120,2023-08-15,4955,STK018,SELL,49,5.320714663990075,14.360783926215493
3121,2023-08-15,2988,STK018,BUY,134,5.221544307742123,12.246150731419004
3122,2023-08-15,4955,STK018,BUY,26,5.31772776006786,14.363359698198446
3123,2023-08-15,4747,STK019,SELL,19,5.245232995455582,15.191629368320896
3124,2023-08-15,636,STK020,BUY,214,5.167639042905921,10.465893729426927
3125,2023-08-15,1513,STK020,SELL,284,5.315223646614395,13.256681293138442
3126,2023-08-16,4955,STK001,BUY,56,5.31527280719745,14.411717296564392
3127,2023-08-16,172,STK006,BUY,337,5.655991810819852,10.90413836648832
3128,2023-08-16,4747,STK006,SELL,175,5.245074805152317,15.232331265240022
3129,2023-08-16,4519,STK008,BUY,580,5.3497706481369525,12.943847266706921
3130,2023-08-16,55,STK009,BUY,67,4.02535169073515,10.350698388391612
3131,2023-08-16,4564,STK009,BUY,158,5.062595033026967,10.928148267076118
3132,2023-08-16,4213,STK010,BUY,626,6.439350371100098,11.31611768771199
3133,2023-08-16,3812,STK010,BUY,751,5.412761500938905,11.88941322242777
3134,2023-08-16,1449,STK012,BUY,517,6.248042874508429,8.947672161321728
3135,2023-08-16,3926,STK012,BUY,729,6.219595639933231,10.72842301363306
3136,2023-08-16,2885,STK013,BUY,118,4.770684624465665,9.694652396160931
3137,2023-08-16,3588,STK013,BUY,144,5.170938437218206,13.974282486212655
3138,2023-08-16,4955,STK018,SELL,221,5.315567719954564,14.390805846122264
3139,2023-08-16,193,STK018,SELL,69,5.424553463093178,14.35068378261582
3140,2023-08-17,3880,STK006,BUY,305,5.720311776607412,10.575650598094473
3141,2023-08-17,2707,STK006,BUY,61,5.404297690085269,12.206246280454758
3142,2023-08-17,2426,STK006,SELL,179,5.191622627877074,13.494501651413643
3143,2023-08-17,2798,STK006,BUY,357,5.877735781779639,10.733070933927184
3144,2023-08-17,3164,STK006,BUY,70,4.248495242049359,9.103919294121035
3145,2023-08-17,4023,STK006,BUY,226,5.388066658691645,12.37594330223536
3146,2023-08-17,4955,STK006,BUY,71,5.31335375137415,14.401645465020732
3147,2023-08-17,3749,STK006,BUY,275,5.337538079701318,11.3635662709521
3148,2023-08-17,4747,STK006,SELL,17,5.243491524264258,15.244941170445085
3149,2023-08-17,4747,STK006,BUY,57,5.242275975664412,15.246692372814776
3150,2023-08-17,3938,STK006,SELL,152,5.244916589820922,13.9011120515352
3151,2023-08-17,4747,STK006,SELL,34,5.240847139393487,15.245648165024564
3152,2023-08-17,4143,STK009,BUY,259,5.556828061699537,11.44391198612809
3153,2023-08-17,3843,STK009,BUY,29,3.367295829986474,9.254464428683402
3154,2023-08-17,3938,STK009,BUY,77,5.2405293427806425,13.926263607739427
3155,2023-08-17,3162,STK009,BUY,430,5.638354669333745,12.065268470218907
3156,2023-08-17,3690,STK012,BUY,124,4.820281565605037,7.534575673745286
3157,2023-08-17,911,STK012,BUY,118,4.770684624465665,7.485003273326554
3158,2023-08-17,2716,STK012,BUY,122,4.717248089393442,11.650964184318637
3159,2023-08-17,4747,STK012,SELL,125,5.240264435099419,15.245196850884897
3160,2023-08-17,1816,STK012,SELL,120,5.014760108673205,12.41982152478427
3161,2023-08-17,4700,STK013,BUY,26,5.024801149569155,12.573219427877723
3162,2023-08-17,3572,STK018,BUY,68,4.004237489415957,10.58106007532707
3163,2023-08-17,1513,STK018,BUY,62,5.309059463079938,13.318561639155545
3164,2023-08-18,192,STK006,BUY,39,6.175513777281104,14.082972399985824
3165,2023-08-18,4955,STK006,SELL,71,5.311184232254861,14.377732250436354
3166,2023-08-18,4747,STK006,BUY,434,5.242540351079039,15.2486416145707
3167,2023-08-18,657,STK006,BUY,128,4.852030263919617,9.765352436161676
3168,2023-08-18,4747,STK009,SELL,61,5.241323645027916,15.243549267305434
3169,2023-08-18,2867,STK009,BUY,189,5.241747015059643,11.096968711524642
3170,2023-08-18,4955,STK009,BUY,243,5.311875044480103,14.42494166604978
3171,2023-08-18,3278,STK009,BUY,93,4.532599493153256,10.38783685134227
3172,2023-08-18,227,STK009,SELL,473,5.266929893306404,13.974687567462881
3173,2023-08-18,3588,STK009,BUY,370,5.176319209737187,14.103174777756697
3174,2023-08-18,1513,STK011,BUY,93,5.304299438225584,13.32089910453353
3175,2023-08-18,1185,STK012,SELL,1178,5.8253214110414895,13.467944912384974
3176,2023-08-18,3812,STK012,SELL,221,5.411154859811406,11.856486800163577
3177,2023-08-18,3498,STK012,SELL,78,5.212487109942844,12.079895969124621
3178,2023-08-18,845,STK012,BUY,96,5.094731314449358,12.802516148318336
3179,2023-08-18,653,STK013,BUY,95,5.5345745570076295,12.274865977110363
3180,2023-08-18,4955,STK013,BUY,206,5.311924369954253,14.440275080818962
3181,2023-08-18,4747,STK013,SELL,17,5.239787424357633,15.242986717667174
3182,2023-08-18,3623,STK014,BUY,94,4.965149663935124,11.930534008869085
3183,2023-08-18,20,STK018,SELL,47,5.593483860709444,11.49147596031567
3184,2023-08-18,4747,STK018,BUY,124,5.23920410205553,15.24829606157496
3185,2023-08-18,4158,STK019,BUY,58,5.19295685089021,10.626949317623387
3186,2023-08-21,3938,STK001,BUY,57,5.235484057376468,13.856656388044135
3187,2023-08-21,4623,STK002,BUY,18,2.8903717578961645,8.033220446809665
3188,2023-08-21,192,STK003,BUY,48,6.103765919195127,14.004933043383229
3189,2023-08-21,4519,STK003,SELL,95,5.343911954106429,12.93079937650625
3190,2023-08-21,3588,STK006,BUY,211,5.177279038170981,14.072600653808639
3191,2023-08-21,4747,STK006,SELL,32,5.237770866680003,15.190622169564994
3192,2023-08-21,4747,STK006,SELL,101,5.236973736306985,15.187381961481345
3193,2023-08-21,3938,STK008,BUY,206,5.236175970010187,13.883469432393804
3194,2023-08-21,4023,STK009,SELL,193,5.386053480852124,12.037911357234131
3195,2023-08-21,237,STK009,BUY,531,6.274762021241939,12.040588323599092
3196,2023-08-21,227,STK009,SELL,37,5.2459181977488285,13.901901314075268
3197,2023-08-21,4747,STK009,SELL,485,5.23968139106308,15.147324926246537
3198,2023-08-21,2426,STK012,SELL,59,5.172243809292668,13.417288252323443
3199,2023-08-21,3623,STK012,BUY,204,5.006627272698717,11.95776851745994
3200,2023-08-21,4679,STK012,BUY,166,7.1372784372603855,12.612115686602905
3201,2023-08-21,2225,STK012,BUY,136,4.912654885736052,7.60287052163678
3202,2023-08-21,1513,STK013,SELL,50,5.297767215242556,13.27720662306678
3203,2023-08-21,4747,STK015,SELL,200,5.239734409115739,15.146319336164401
3204,2023-08-21,4955,STK018,BUY,187,5.311628380607709,14.415023352293165
3205,2023-08-21,1564,STK018,BUY,73,5.3981627015177525,11.008723688344515
3206,2023-08-21,4023,STK020,SELL,51,5.373192901193144,12.015108549350877
3207,2023-08-22,3322,STK006,BUY,334,5.43372200355424,11.951695875921953
3208,2023-08-22,3498,STK006,BUY,420,5.31443674842792,12.330259974297048
3209,2023-08-22,193,STK006,BUY,683,5.43851399704132,14.366039764821553
3210,2023-08-22,4955,STK009,BUY,374,5.31443674842792,14.472711349316716
3211,2023-08-22,628,STK009,BUY,286,5.06050424124939,11.865909064271674
3212,2023-08-22,3938,STK009,SELL,170,5.235484057376468,13.82481823681632
3213,2023-08-22,4023,STK009,BUY,139,5.367376902479531,12.25713665113306
3214,2023-08-22,192,STK010,SELL,144,6.0541106537582525,13.97444248936955
3215,2023-08-22,193,STK012,SELL,289,5.440294245443586,14.363573883862344
3216,2023-08-22,4747,STK012,BUY,33,5.238355025375354,15.140059214401603
3217,2023-08-22,3339,STK012,BUY,368,5.549542901989202,12.663237237186568
3218,2023-08-22,3588,STK012,BUY,301,5.180659323079804,14.078813781471721
3219,2023-08-22,4955,STK013,BUY,45,5.311875044480103,14.475860609507873
3220,2023-08-22,4747,STK017,SELL,112,5.237664619336087,15.13641788339325
3221,2023-08-22,4747,STK018,BUY,94,5.236814233953987,15.141030249761165
3222,2023-08-22,182,STK019,BUY,96,5.74495640723899,14.049192330656485
3223,2023-08-23,4955,STK005,BUY,138,5.310838647101709,14.476751314223163
3224,2023-08-23,3482,STK006,SELL,113,4.492337377713747,6.405360680693999
3225,2023-08-23,1497,STK006,BUY,573,5.514758506802571,11.387329134870884
3226,2023-08-23,1647,STK006,BUY,87,3.8066624897703196,9.977223491208262
